film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update,query_response_time_ms
746,ROUGE SQUAD,A Awe-Inspiring Drama of a Astronaut And a Frisbee who must Conquer a Mad Scientist in Australia,2006,1,,3,0.99,118,10.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,104.01898320330207
747,ROXANNE REBEL,A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback,2006,1,,5,0.99,171,9.99,R,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,144.11158045836189
748,RUGRATS SHAKESPEARE,A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria,2006,1,,4,0.99,109,16.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,159.05100026705207
749,RULES HUMAN,A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House,2006,1,,6,4.99,153,19.99,R,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,155.26608688735794
750,RUN PACIFIC,A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention,2006,1,,3,0.99,145,25.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,94.68619249557763
751,RUNAWAY TENENBAUMS,A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House,2006,1,,6,0.99,181,17.99,NC-17,Commentaries,2021-03-06 15:52:06,123.29046455940384
752,RUNNER MADIGAN,A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback,2006,1,,6,0.99,101,27.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,148.0776670755385
753,RUSH GOODFELLAS,A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia,2006,1,,3,0.99,48,20.99,PG,Deleted Scenes,2021-03-06 15:52:06,166.0887272855157
754,RUSHMORE MERMAID,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,2006,1,,6,2.99,150,17.99,PG-13,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:06,84.11616536700161
755,SABRINA MIDNIGHT,A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert,2006,1,,5,4.99,99,11.99,PG,"Trailers,Behind the Scenes",2021-03-06 15:52:06,145.13628073560426
756,SADDLE ANTITRUST,A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House,2006,1,,7,2.99,80,10.99,PG-13,"Trailers,Deleted Scenes",2021-03-06 15:52:06,154.29146309636857
757,SAGEBRUSH CLUELESS,A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan,2006,1,,4,2.99,106,28.99,G,Trailers,2021-03-06 15:52:06,175.4883596554864
758,SAINTS BRIDE,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,2006,1,,5,2.99,125,11.99,G,Deleted Scenes,2021-03-06 15:52:06,170.7857275271231
759,SALUTE APOLLO,A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China,2006,1,,4,2.99,73,29.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,167.47713956426415
760,SAMURAI LION,A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon,2006,1,,5,2.99,110,21.99,G,Commentaries,2021-03-06 15:52:06,126.00178479894197
761,SANTA PARIS,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,1,,7,2.99,154,23.99,PG,"Commentaries,Behind the Scenes",2021-03-06 15:52:06,92.75993588630077
762,SASSY PACKER,A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse,2006,1,,6,0.99,154,29.99,G,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,138.20841728815796
763,SATISFACTION CONFIDENTIAL,A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China,2006,1,,3,4.99,75,26.99,G,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,180.0489547562568
764,SATURDAY LAMBS,A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon,2006,1,,3,4.99,150,28.99,G,"Commentaries,Deleted Scenes",2021-03-06 15:52:06,191.80363582573295
765,SATURN NAME,A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin,2006,1,,7,4.99,182,18.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,171.31647306893356
766,SAVANNAH TOWN,A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico,2006,1,,5,0.99,84,25.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,162.88022468405202
767,SCALAWAG DUCK,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,2006,1,,6,4.99,183,13.99,NC-17,"Commentaries,Behind the Scenes",2021-03-06 15:52:06,161.38918945157897
768,SCARFACE BANG,A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory,2006,1,,3,4.99,102,11.99,PG-13,"Commentaries,Deleted Scenes",2021-03-06 15:52:06,133.3164375971766
769,SCHOOL JACKET,A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse,2006,1,,5,4.99,151,21.99,PG-13,Trailers,2021-03-06 15:52:06,146.0981911933914
770,SCISSORHANDS SLUMS,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,2006,1,,5,2.99,147,13.99,G,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,200.07208577478994
771,SCORPION APOLLO,A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House,2006,1,,3,4.99,137,23.99,NC-17,"Commentaries,Deleted Scenes",2021-03-06 15:52:06,121.7232598262437
772,SEA VIRGIN,A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat,2006,1,,4,2.99,80,24.99,PG,Deleted Scenes,2021-03-06 15:52:06,198.44336372129555
773,SEABISCUIT PUNK,A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention,2006,1,,6,2.99,112,28.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,140.33915536523824
774,SEARCHERS WAIT,A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan,2006,1,,3,2.99,182,22.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:06,189.76296327285235
775,SEATTLE EXPECATIONS,A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert,2006,1,,4,4.99,110,18.99,PG-13,Trailers,2021-03-06 15:52:06,107.79554971507385
776,SECRET GROUNDHOG,A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans,2006,1,,6,4.99,90,11.99,PG,"Commentaries,Deleted Scenes",2021-03-06 15:52:06,167.57712603493948
777,SECRETARY ROUGE,A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory,2006,1,,5,4.99,158,10.99,PG,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,127.89689592157134
778,SECRETS PARADISE,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,2006,1,,3,4.99,109,24.99,G,"Trailers,Commentaries",2021-03-06 15:52:07,107.54198424227438
779,SENSE GREEK,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,2006,1,,4,4.99,54,23.99,R,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,156.55602127232837
780,SENSIBILITY REAR,A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory,2006,1,,7,4.99,98,15.99,PG,Behind the Scenes,2021-03-06 15:52:07,180.28415365787907
781,SEVEN SWARM,A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin,2006,1,,4,4.99,127,15.99,R,Deleted Scenes,2021-03-06 15:52:07,124.65175684219511
782,SHAKESPEARE SADDLE,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,2006,1,,6,2.99,60,26.99,PG-13,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,105.02952118624796
783,SHANE DARKNESS,A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin,2006,1,,5,2.99,93,22.99,PG,"Commentaries,Deleted Scenes",2021-03-06 15:52:07,147.24465706995136
784,SHANGHAI TYCOON,A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House,2006,1,,7,2.99,47,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,147.37694013668457
785,SHAWSHANK BUBBLE,A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park,2006,1,,6,4.99,80,20.99,PG,"Commentaries,Deleted Scenes",2021-03-06 15:52:07,166.44958882663497
786,SHEPHERD MIDSUMMER,A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon,2006,1,,7,0.99,113,14.99,R,Deleted Scenes,2021-03-06 15:52:07,178.48783714093466
787,SHINING ROSES,A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India,2006,1,,4,0.99,125,12.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,148.21754456182518
788,SHIP WONDERLAND,A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback,2006,1,,5,2.99,104,15.99,R,Commentaries,2021-03-06 15:52:07,205.6650994438279
789,SHOCK CABIN,A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans,2006,1,,7,2.99,79,15.99,PG-13,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:07,156.72704233605876
790,SHOOTIST SUPERFLY,A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin,2006,1,,6,0.99,67,22.99,PG-13,Trailers,2021-03-06 15:52:07,139.60720481979303
791,SHOW LORD,A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan,2006,1,,3,4.99,167,24.99,PG-13,Deleted Scenes,2021-03-06 15:52:07,101.65297922691516
792,SHREK LICENSE,A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat,2006,1,,7,2.99,154,15.99,PG-13,Commentaries,2021-03-06 15:52:07,142.12021439051497
793,SHRUNK DIVINE,A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon,2006,1,,6,2.99,139,14.99,R,"Trailers,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,139.90839163766591
794,SIDE ARK,A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies,2006,1,,5,0.99,52,28.99,G,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,178.8091438884441
795,SIEGE MADRE,A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft,2006,1,,7,0.99,111,23.99,R,"Trailers,Deleted Scenes",2021-03-06 15:52:07,163.87450872200563
796,SIERRA DIVIDE,A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California,2006,1,,3,0.99,135,12.99,NC-17,"Commentaries,Deleted Scenes",2021-03-06 15:52:07,114.61892635102149
797,SILENCE KANE,A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon,2006,1,,7,0.99,67,23.99,R,"Trailers,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,155.16763159233113
798,SILVERADO GOLDFINGER,A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India,2006,1,,4,4.99,74,11.99,PG,"Trailers,Commentaries",2021-03-06 15:52:07,170.1459351518716
799,SIMON NORTH,A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank,2006,1,,3,0.99,51,26.99,NC-17,"Trailers,Commentaries",2021-03-06 15:52:07,195.84094078163497
800,SINNERS ATLANTIS,A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft,2006,1,,7,2.99,126,19.99,PG-13,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:07,176.62511902242179
801,SISTER FREDDY,A Stunning Saga of a Butler And a Woman who must Pursue a Explorer in Australia,2006,1,,5,4.99,152,19.99,PG-13,"Trailers,Behind the Scenes",2021-03-06 15:52:07,172.82539962934433
802,SKY MIRACLE,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,2006,1,,7,2.99,132,15.99,PG,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:07,151.8025798384549
803,SLACKER LIAISONS,A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China,2006,1,,7,4.99,179,29.99,R,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:07,161.6493601627035
804,SLEEPING SUSPECTS,A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention,2006,1,,7,4.99,129,13.99,PG-13,"Trailers,Commentaries",2021-03-06 15:52:07,187.48514702118476
805,SLEEPLESS MONSOON,A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia,2006,1,,5,4.99,64,12.99,G,"Trailers,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,110.01667807561051
806,SLEEPY JAPANESE,A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback,2006,1,,4,2.99,137,25.99,PG,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:07,139.51682018349132
807,SLEUTH ORIENT,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,2006,1,,4,0.99,87,25.99,NC-17,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,126.82293753731277
808,SLING LUKE,A Intrepid Character Study of a Robot And a Monkey who must Reach a Secret Agent in An Abandoned Amusement Park,2006,1,,5,0.99,84,10.99,R,Behind the Scenes,2021-03-06 15:52:07,161.3745935617837
809,SLIPPER FIDELITY,A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention,2006,1,,5,0.99,156,14.99,PG-13,"Trailers,Deleted Scenes",2021-03-06 15:52:07,186.90666526952361
810,SLUMS DUCK,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,2006,1,,5,0.99,147,21.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,132.0907713983678
811,SMILE EARRING,A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin,2006,1,,4,2.99,60,29.99,G,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,78.29086897591687
812,SMOKING BARBARELLA,A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention,2006,1,,7,0.99,50,13.99,PG-13,Behind the Scenes,2021-03-06 15:52:07,137.6333776492659
813,SMOOCHY CONTROL,A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China,2006,1,,7,0.99,184,18.99,R,Behind the Scenes,2021-03-06 15:52:07,177.4042119605222
814,SNATCH SLIPPER,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin,2006,1,,6,4.99,110,15.99,PG,Commentaries,2021-03-06 15:52:07,166.1288970884964
815,SNATCHERS MONTEZUMA,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,2006,1,,4,2.99,74,14.99,PG-13,Commentaries,2021-03-06 15:52:07,162.84558743431728
816,SNOWMAN ROLLERCOASTER,A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse,2006,1,,3,0.99,62,27.99,G,Trailers,2021-03-06 15:52:07,141.6002009437656
817,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,1,,7,4.99,185,27.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,111.6290779134064
818,SOMETHING DUCK,A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station,2006,1,,4,4.99,180,17.99,NC-17,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,165.45882964873402
819,SONG HEDWIG,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention,2006,1,,3,0.99,165,29.99,PG-13,"Trailers,Deleted Scenes",2021-03-06 15:52:07,124.97154569896125
820,SONS INTERVIEW,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China,2006,1,,3,2.99,184,11.99,NC-17,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,215.52290200141368
821,SORORITY QUEEN,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat,2006,1,,6,0.99,184,17.99,NC-17,"Trailers,Deleted Scenes",2021-03-06 15:52:07,167.11521625063548
822,SOUP WISDOM,A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention,2006,1,,6,0.99,169,12.99,R,Behind the Scenes,2021-03-06 15:52:07,132.58055092338148
823,SOUTH WAIT,A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park,2006,1,,4,2.99,143,21.99,R,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,131.65844257834115
824,SPARTACUS CHEAPER,A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse,2006,1,,4,4.99,52,19.99,NC-17,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,147.21167380159235
825,SPEAKEASY DATE,A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse,2006,1,,6,2.99,165,22.99,PG-13,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,142.8149423393475
826,SPEED SUIT,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,2006,1,,7,4.99,124,19.99,PG-13,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,183.50501326589864
827,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,1,,5,4.99,141,22.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,155.5924850923214
828,SPIKING ELEMENT,A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery,2006,1,,7,2.99,79,12.99,G,"Trailers,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,128.05104783274416
829,SPINAL ROCKY,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,2006,1,,7,2.99,138,12.99,PG-13,"Commentaries,Deleted Scenes",2021-03-06 15:52:07,206.71322055467348
830,SPIRIT FLINTSTONES,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,2006,1,,7,0.99,149,23.99,R,"Commentaries,Deleted Scenes",2021-03-06 15:52:07,151.47924994560668
831,SPIRITED CASUALTIES,A Taut Story of a Waitress And a Man who must Face a Car in A Baloon Factory,2006,1,,5,0.99,138,20.99,PG-13,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,173.0651902790669
832,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,1,,5,0.99,175,16.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,131.7532047766572
833,SPLENDOR PATTON,A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin,2006,1,,5,0.99,134,20.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,160.8934688323357
834,SPOILERS HELLFIGHTERS,A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico,2006,1,,4,0.99,151,26.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,159.33329973429585
835,SPY MILE,A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon,2006,1,,6,2.99,112,13.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,93.31052123711541
836,SQUAD FISH,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,2006,1,,3,2.99,136,14.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,210.4582533138192
837,STAGE WORLD,A Lacklusture Panorama of a Woman And a Frisbee who must Chase a Crocodile in A Jet Boat,2006,1,,4,2.99,85,19.99,PG,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,188.71933382767642
838,STAGECOACH ARMAGEDDON,A Touching Display of a Pioneer And a Butler who must Chase a Car in California,2006,1,,5,4.99,112,25.99,R,"Trailers,Deleted Scenes",2021-03-06 15:52:07,138.08414051562036
839,STALLION SUNDANCE,A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia,2006,1,,5,0.99,130,23.99,PG-13,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,116.93190778632433
840,STAMPEDE DISTURBING,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat,2006,1,,5,0.99,75,26.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,160.42684841410656
841,STAR OPERATION,A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank,2006,1,,5,2.99,181,9.99,PG,Commentaries,2021-03-06 15:52:07,152.6009309824319
842,STATE WASTELAND,A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat,2006,1,,4,2.99,113,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,160.67006845689687
843,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,1,,4,4.99,143,15.99,NC-17,"Commentaries,Deleted Scenes",2021-03-06 15:52:07,155.74732188582269
844,STEERS ARMAGEDDON,A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention,2006,1,,6,4.99,140,16.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,165.1872296791778
845,STEPMOM DREAM,A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention,2006,1,,7,4.99,48,9.99,NC-17,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,193.4191709817542
846,STING PERSONAL,A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat,2006,1,,3,4.99,93,9.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,167.04309615385938
847,STOCK GLASS,A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China,2006,1,,7,2.99,160,10.99,PG,Commentaries,2021-03-06 15:52:07,118.51033503270176
848,STONE FIRE,A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia,2006,1,,3,0.99,94,19.99,G,Trailers,2021-03-06 15:52:07,190.87688558137356
849,STORM HAPPINESS,A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank,2006,1,,6,0.99,57,28.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:07,199.21843690464863
850,STORY SIDE,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft,2006,1,,7,0.99,163,27.99,R,"Trailers,Behind the Scenes",2021-03-06 15:52:07,244.56170203536254
851,STRAIGHT HOURS,A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback,2006,1,,3,0.99,151,19.99,R,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,116.29517900281206
852,STRANGELOVE DESIRE,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park,2006,1,,4,0.99,103,27.99,NC-17,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:07,157.28646039450825
853,STRANGER STRANGERS,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,2006,1,,3,4.99,139,12.99,G,"Commentaries,Deleted Scenes",2021-03-06 15:52:07,87.53703890433037
854,STRANGERS GRAFFITI,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico,2006,1,,4,4.99,119,22.99,R,"Trailers,Behind the Scenes",2021-03-06 15:52:07,166.59447469137626
855,STREAK RIDGEMONT,A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans,2006,1,,7,0.99,132,28.99,PG-13,"Trailers,Behind the Scenes",2021-03-06 15:52:07,133.55399105499683
856,STREETCAR INTENTIONS,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico,2006,1,,5,4.99,73,11.99,R,Commentaries,2021-03-06 15:52:07,207.7033738447486
857,STRICTLY SCARFACE,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,2006,1,,3,2.99,144,24.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,126.76155089944254
858,SUBMARINE BED,A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia,2006,1,,5,4.99,127,21.99,R,Trailers,2021-03-06 15:52:07,99.32450886098215
859,SUGAR WONKA,A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park,2006,1,,3,4.99,114,20.99,PG,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:07,135.8620877789244
860,SUICIDES SILENCE,A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat,2006,1,,4,4.99,93,13.99,G,Deleted Scenes,2021-03-06 15:52:07,90.73536686348588
861,SUIT WALLS,A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia,2006,1,,3,4.99,111,12.99,R,Commentaries,2021-03-06 15:52:07,172.5329836352193
862,SUMMER SCARFACE,A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank,2006,1,,5,0.99,53,25.99,G,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:07,88.04750861231038
863,SUN CONFESSIONS,A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park,2006,1,,5,0.99,141,9.99,R,"Trailers,Behind the Scenes",2021-03-06 15:52:07,150.85372743549476
864,SUNDANCE INVASION,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,2006,1,,5,0.99,92,21.99,NC-17,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,87.66564540431409
865,SUNRISE LEAGUE,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,2006,1,,3,4.99,135,19.99,PG-13,Behind the Scenes,2021-03-06 15:52:07,140.39106586390074
866,SUNSET RACER,A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California,2006,1,,6,0.99,48,28.99,NC-17,"Commentaries,Behind the Scenes",2021-03-06 15:52:07,199.30134467413603
